global_row,task,episode,failure,boundary,calibration,alpha,method,cached_first,raw_first,exact
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,episode,0.01,ac_window_mean,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,episode,0.02,ac_window_mean,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,episode,0.05,ac_window_mean,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.005,ac_reference,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.01,ac_reference,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.02,ac_reference,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.05,ac_reference,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.005,relative_curvature,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.01,relative_curvature,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.02,relative_curvature,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.05,relative_curvature,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.005,relative_path_mobility,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.01,relative_path_mobility,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.02,relative_path_mobility,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.05,relative_path_mobility,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.005,relative_state,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.01,relative_state,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.02,relative_state,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.05,relative_state,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.005,relative_both,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.01,relative_both,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.02,relative_both,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.05,relative_both,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.005,relative_soft,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.01,relative_soft,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.02,relative_soft,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.05,relative_soft,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.005,layer_consensus,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.01,layer_consensus,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.02,layer_consensus,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.05,layer_consensus,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.005,relative_recovery,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.01,relative_recovery,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.02,relative_recovery,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.05,relative_recovery,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.005,ac_window_mean,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.01,ac_window_mean,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.02,ac_window_mean,-1,-1,True
30000,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,False,False,task_init,0.05,ac_window_mean,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.005,ac_reference,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.01,ac_reference,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.02,ac_reference,17,17,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.05,ac_reference,15,15,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.005,relative_curvature,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.01,relative_curvature,18,18,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.02,relative_curvature,16,16,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.05,relative_curvature,15,15,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.005,relative_path_mobility,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.01,relative_path_mobility,18,18,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.02,relative_path_mobility,16,16,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.05,relative_path_mobility,15,15,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.005,relative_state,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.01,relative_state,19,19,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.02,relative_state,16,16,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.05,relative_state,15,15,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.005,relative_both,18,18,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.01,relative_both,18,18,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.02,relative_both,15,15,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.05,relative_both,14,14,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.005,relative_soft,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.01,relative_soft,18,18,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.02,relative_soft,16,16,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.05,relative_soft,15,15,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.005,layer_consensus,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.01,layer_consensus,18,18,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.02,layer_consensus,15,15,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.05,layer_consensus,14,14,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.005,relative_recovery,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.01,relative_recovery,18,18,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.02,relative_recovery,16,16,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.05,relative_recovery,15,15,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.005,ac_window_mean,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.01,ac_window_mean,19,19,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.02,ac_window_mean,17,17,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,episode,0.05,ac_window_mean,16,16,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.005,ac_reference,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.01,ac_reference,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.02,ac_reference,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.05,ac_reference,18,18,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.005,relative_curvature,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.01,relative_curvature,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.02,relative_curvature,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.05,relative_curvature,18,18,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.005,relative_path_mobility,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.01,relative_path_mobility,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.02,relative_path_mobility,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.05,relative_path_mobility,18,18,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.005,relative_state,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.01,relative_state,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.02,relative_state,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.05,relative_state,18,18,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.005,relative_both,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.01,relative_both,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.02,relative_both,19,19,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.05,relative_both,16,16,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.005,relative_soft,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.01,relative_soft,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.02,relative_soft,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.05,relative_soft,18,18,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.005,layer_consensus,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.01,layer_consensus,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.02,layer_consensus,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.05,layer_consensus,16,16,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.005,relative_recovery,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.01,relative_recovery,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.02,relative_recovery,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.05,relative_recovery,18,18,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.005,ac_window_mean,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.01,ac_window_mean,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.02,ac_window_mean,-1,-1,True
30064,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,True,True,task_init,0.05,ac_window_mean,19,19,True
30272,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,False,episode,0.005,ac_reference,20,20,True
30272,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,False,episode,0.01,ac_reference,18,18,True
30272,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,False,episode,0.02,ac_reference,17,17,True
30272,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,False,episode,0.05,ac_reference,16,16,True
30272,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,False,episode,0.005,relative_curvature,18,18,True
30272,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,False,episode,0.01,relative_curvature,17,17,True
30272,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,False,episode,0.02,relative_curvature,16,16,True
30272,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,False,episode,0.05,relative_curvature,15,15,True
30272,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,False,episode,0.005,relative_path_mobility,18,18,True
30272,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,False,episode,0.01,relative_path_mobility,17,17,True
30272,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,False,episode,0.02,relative_path_mobility,16,16,True
30272,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,False,episode,0.05,relative_path_mobility,15,15,True
30272,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,False,episode,0.005,relative_state,18,18,True
30272,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,False,episode,0.01,relative_state,17,17,True
30272,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,False,episode,0.02,relative_state,16,16,True
30272,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,False,episode,0.05,relative_state,15,15,True
