rule,regime,run_id,suite,query,stratification,active,failures,pooled_auc,matched_auc,equal_stratum_auc,pairs,comparable_strata,positive_strata,alerts,tp,fpr_active,matched_expected_tp,matched_lift
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_long,15,task_init,3968,274,0.5762283679590893,0.5276442307692307,0.5127628324056895,832,77,40,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_long,19,task,3695,274,0.6337189578323664,0.6055849427973921,0.6590681695217127,81290,10,7,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_long,19,task_init,3695,274,0.6337189578323664,0.53309265944645,0.5174319727891157,831,77,41,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_long,25,task,1388,274,0.7387922787613519,0.5322312331045955,0.5938032760264459,48090,10,5,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_long,25,task_init,1388,274,0.7387922787613519,0.5639097744360902,0.5436408730158729,532,60,30,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_long,31,task,587,274,0.7725915906811874,0.8401325056080129,0.7436358847570554,38338,9,8,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_long,31,task_init,587,274,0.7725915906811874,0.7761194029850746,0.7382936507936508,402,42,34,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_object,7,task,4000,44,0.454844195238533,0.43226216622355795,0.48189465066870385,17302,8,4,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_object,7,task_init,4000,44,0.454844195238533,0.4798387096774194,0.49068877551020407,248,28,13,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_object,9,task,4000,44,0.16671454177773692,0.1631603282857473,0.1636617755665653,17302,8,0,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_object,9,task_init,4000,44,0.16671454177773692,0.375,0.3881164965986394,248,28,10,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_object,11,task,3976,44,0.2280588180893369,0.27452462638832353,0.25014421058763125,17197,8,1,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_object,11,task_init,3976,44,0.2280588180893369,0.4112903225806452,0.3998511904761905,248,28,10,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_object,13,task,2135,44,0.5049780444328508,0.5853833722391811,0.6583099011593573,5569,8,5,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_object,13,task_init,2135,44,0.5049780444328508,0.6241610738255033,0.5626811594202898,149,23,14,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_object,15,task,514,44,0.5077369439071566,0.3021052631578947,0.3852659682016266,1900,8,2,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_object,15,task_init,514,44,0.5077369439071566,0.41237113402061853,0.5046052631578948,97,19,7,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_object,19,task,67,44,0.42193675889328064,0.4485294117647059,0.4243197278911564,136,7,3,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_object,19,task_init,67,44,0.42193675889328064,0.3333333333333333,0.40625,15,8,3,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_object,25,task,46,44,0.36363636363636365,0.3,0.40476190476190477,10,2,1,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_object,25,task_init,46,44,0.36363636363636365,0.0,0.0,1,1,0,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_spatial,7,task,3986,140,0.5390739915310898,0.49956353423409744,0.5124466423456353,52696,10,6,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_spatial,7,task_init,3986,140,0.5390739915310898,0.523117569352708,0.5341666666666667,757,80,39,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_spatial,9,task,2975,140,0.49190224237843283,0.3782489112995645,0.3624097967733405,43630,10,1,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_spatial,9,task_init,2975,140,0.49190224237843283,0.3973509933774834,0.414811939268461,604,69,24,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_spatial,11,task,1500,140,0.38780987394957983,0.49725846751804553,0.5196838258948632,28816,9,4,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_spatial,11,task_init,1500,140,0.38780987394957983,0.49029126213592233,0.4801547619047619,412,50,22,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_spatial,13,task,329,140,0.37226001511715795,0.3634064080944351,0.3780869457364562,3558,8,3,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_spatial,13,task_init,329,140,0.37226001511715795,0.5641025641025641,0.5833333333333334,39,10,6,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_spatial,15,task,147,140,0.39591836734693875,0.30434782608695654,0.43760516245272346,138,6,2,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_spatial,15,task_init,147,140,0.39591836734693875,0.5,0.5,2,2,1,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_spatial,19,task,143,140,0.5880952380952381,0.2894736842105263,0.28205128205128205,38,3,1,0,0,0.0,0.0,
freeze_back_quarter,libero_natural,right-50x8b-20260903,libero_spatial,19,task_init,143,140,0.5880952380952381,1.0,1.0,1,1,1,0,0,0.0,0.0,
freeze_back_quarter,pin_intervention,pin-off,libero_spatial,7,task,512,19,0.6213302017721789,0.6213302017721789,0.6213302017721789,9367,1,1,0,0,0.0,0.0,
freeze_back_quarter,pin_intervention,pin-off,libero_spatial,7,task_init,512,19,0.6213302017721789,0.6070763500931099,0.6232061075478365,537,7,5,0,0,0.0,0.0,
freeze_back_quarter,pin_intervention,pin-off,libero_spatial,9,task,315,19,0.7983641536273115,0.7983641536273115,0.7983641536273115,5624,1,1,0,0,0.0,0.0,
freeze_back_quarter,pin_intervention,pin-off,libero_spatial,9,task_init,315,19,0.7983641536273115,0.8187311178247734,0.8699659863945577,331,7,7,0,0,0.0,0.0,
freeze_back_quarter,pin_intervention,pin-off,libero_spatial,11,task,23,19,0.42105263157894735,0.42105263157894735,0.42105263157894735,76,1,0,0,0,0.0,0.0,
freeze_back_quarter,pin_intervention,pin-off,libero_spatial,11,task_init,23,19,0.42105263157894735,0.5,0.5,4,1,0,0,0,0.0,0.0,
freeze_back_quarter,pin_intervention,pin-off,libero_spatial,13,task,20,19,0.631578947368421,0.631578947368421,0.631578947368421,19,1,1,0,0,0.0,0.0,
freeze_back_quarter,pin_intervention,pin-off,libero_spatial,13,task_init,20,19,0.631578947368421,0.0,0.0,4,1,0,0,0,0.0,0.0,
freeze_back_quarter,pin_intervention,pin-off,libero_spatial,15,task,19,19,,,,0,0,0,0,0,,0.0,
freeze_back_quarter,pin_intervention,pin-off,libero_spatial,15,task_init,19,19,,,,0,0,0,0,0,,0.0,
freeze_back_quarter,pin_intervention,pin-off,libero_spatial,19,task,19,19,,,,0,0,0,0,0,,0.0,
freeze_back_quarter,pin_intervention,pin-off,libero_spatial,19,task_init,19,19,,,,0,0,0,0,0,,0.0,
freeze_back_quarter,pin_intervention,pin-on,libero_spatial,7,task,512,8,0.48115079365079366,0.48115079365079366,0.48115079365079366,4032,1,0,0,0,0.0,0.0,
freeze_back_quarter,pin_intervention,pin-on,libero_spatial,7,task_init,512,8,0.48115079365079366,0.46638655462184875,0.5469781238413052,238,4,2,0,0,0.0,0.0,
freeze_back_quarter,pin_intervention,pin-on,libero_spatial,9,task,304,8,0.5401182432432432,0.5401182432432432,0.5401182432432432,2368,1,1,0,0,0.0,0.0,
freeze_back_quarter,pin_intervention,pin-on,libero_spatial,9,task_init,304,8,0.5401182432432432,0.6666666666666666,0.6057692307692307,99,4,2,0,0,0.0,0.0,
freeze_back_quarter,pin_intervention,pin-on,libero_spatial,11,task,15,8,0.4107142857142857,0.4107142857142857,0.4107142857142857,56,1,0,0,0,0.0,0.0,
freeze_back_quarter,pin_intervention,pin-on,libero_spatial,11,task_init,15,8,0.4107142857142857,,,0,0,0,0,0,0.0,0.0,
freeze_back_quarter,pin_intervention,pin-on,libero_spatial,13,task,9,8,0.75,0.75,0.75,8,1,1,0,0,0.0,0.0,
freeze_back_quarter,pin_intervention,pin-on,libero_spatial,13,task_init,9,8,0.75,,,0,0,0,0,0,0.0,0.0,
freeze_back_quarter,pin_intervention,pin-on,libero_spatial,15,task,8,8,,,,0,0,0,0,0,,0.0,
freeze_back_quarter,pin_intervention,pin-on,libero_spatial,15,task_init,8,8,,,,0,0,0,0,0,,0.0,
freeze_back_quarter,pin_intervention,pin-on,libero_spatial,19,task,8,8,,,,0,0,0,0,0,,0.0,
freeze_back_quarter,pin_intervention,pin-on,libero_spatial,19,task_init,8,8,,,,0,0,0,0,0,,0.0,
freeze_back_quarter,pin_smoke,pin-smoke,libero_spatial,7,task,2,0,,,,0,0,0,0,0,0.0,0.0,
freeze_back_quarter,pin_smoke,pin-smoke,libero_spatial,7,task_init,2,0,,,,0,0,0,0,0,0.0,0.0,
freeze_back_quarter,pin_smoke,pin-smoke,libero_spatial,9,task,1,0,,,,0,0,0,0,0,0.0,0.0,
freeze_back_quarter,pin_smoke,pin-smoke,libero_spatial,9,task_init,1,0,,,,0,0,0,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v1,calvin_d,7,task,193,30,0.4591002044989775,0.46017699115044247,0.4434343434343434,113,11,3,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v1,calvin_d,7,task_init,193,30,0.4591002044989775,,,0,0,0,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v1,calvin_d,9,task,119,30,0.5348314606741573,0.47619047619047616,0.5277777777777778,84,11,6,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v1,calvin_d,9,task_init,119,30,0.5348314606741573,,,0,0,0,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v1,calvin_d,11,task,70,30,0.5375,0.6,0.6298611111111111,50,8,5,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v1,calvin_d,11,task_init,70,30,0.5375,,,0,0,0,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v1,calvin_d,13,task,52,30,0.5151515151515151,0.4838709677419355,0.49999999999999994,31,8,3,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v1,calvin_d,13,task_init,52,30,0.5151515151515151,,,0,0,0,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v1,calvin_d,15,task,41,30,0.4575757575757576,0.5,0.4333333333333333,20,5,2,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v1,calvin_d,15,task_init,41,30,0.4575757575757576,,,0,0,0,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v1,calvin_d,19,task,37,30,0.5952380952380952,0.6428571428571429,0.55,14,5,3,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v1,calvin_d,19,task_init,37,30,0.5952380952380952,,,0,0,0,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v1,calvin_d,25,task,33,30,0.4888888888888889,0.3333333333333333,0.3333333333333333,3,1,0,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v1,calvin_d,25,task_init,33,30,0.4888888888888889,,,0,0,0,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v1,calvin_d,31,task,31,30,0.8333333333333334,0.3333333333333333,0.3333333333333333,3,1,0,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v1,calvin_d,31,task_init,31,30,0.8333333333333334,,,0,0,0,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v2-20260903,calvin_d,7,task,476,77,0.5488396315463985,0.5474060822898033,0.5839973415308237,559,16,10,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v2-20260903,calvin_d,7,task_init,476,77,0.5488396315463985,,,0,0,0,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v2-20260903,calvin_d,9,task,274,77,0.504713560551124,0.4954954954954955,0.5511529581529581,333,15,9,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v2-20260903,calvin_d,9,task_init,274,77,0.504713560551124,,,0,0,0,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v2-20260903,calvin_d,11,task,170,77,0.5925150118698506,0.5277777777777778,0.4777472527472527,216,13,5,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v2-20260903,calvin_d,11,task_init,170,77,0.5925150118698506,,,0,0,0,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v2-20260903,calvin_d,13,task,135,77,0.5685176892073444,0.5962732919254659,0.6317460317460318,161,12,9,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v2-20260903,calvin_d,13,task_init,135,77,0.5685176892073444,,,0,0,0,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v2-20260903,calvin_d,15,task,119,77,0.5807050092764379,0.5966386554621849,0.5272727272727272,119,11,6,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v2-20260903,calvin_d,15,task_init,119,77,0.5807050092764379,,,0,0,0,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v2-20260903,calvin_d,19,task,97,77,0.5681818181818182,0.48,0.6366071428571429,50,8,5,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v2-20260903,calvin_d,19,task_init,97,77,0.5681818181818182,,,0,0,0,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v2-20260903,calvin_d,25,task,87,77,0.6727272727272727,0.6,0.6085714285714285,30,5,3,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v2-20260903,calvin_d,25,task_init,87,77,0.6727272727272727,,,0,0,0,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v2-20260903,calvin_d,31,task,80,77,0.5324675324675324,0.7142857142857143,0.7142857142857143,14,1,1,0,0,0.0,0.0,
freeze_back_half,calvin_partial,routes-v2-20260903,calvin_d,31,task_init,80,77,0.5324675324675324,,,0,0,0,0,0,0.0,0.0,
freeze_back_half,duplicate_pin_base,pin-base,libero_spatial,7,task,512,12,0.6608333333333334,0.6608333333333334,0.6608333333333334,6000,1,1,0,0,0.0,0.0,
freeze_back_half,duplicate_pin_base,pin-base,libero_spatial,7,task_init,512,12,0.6608333333333334,0.6480446927374302,0.6409346198156682,358,8,5,0,0,0.0,0.0,
freeze_back_half,duplicate_pin_base,pin-base,libero_spatial,9,task,291,12,0.777479091995221,0.777479091995221,0.777479091995221,3348,1,1,0,0,0.0,0.0,
freeze_back_half,duplicate_pin_base,pin-base,libero_spatial,9,task_init,291,12,0.777479091995221,0.9301075268817204,0.7895423927821036,186,8,7,0,0,0.0,0.0,
freeze_back_half,duplicate_pin_base,pin-base,libero_spatial,11,task,34,12,0.20075757575757575,0.20075757575757575,0.20075757575757575,264,1,0,0,0,0.0,0.0,
freeze_back_half,duplicate_pin_base,pin-base,libero_spatial,11,task_init,34,12,0.20075757575757575,0.08333333333333333,0.10087719298245613,24,3,0,0,0,0.0,0.0,
freeze_back_half,duplicate_pin_base,pin-base,libero_spatial,13,task,15,12,0.5833333333333334,0.5833333333333334,0.5833333333333334,36,1,1,0,0,0.0,0.0,
freeze_back_half,duplicate_pin_base,pin-base,libero_spatial,13,task_init,15,12,0.5833333333333334,0.8333333333333334,0.6666666666666666,6,3,2,0,0,0.0,0.0,
freeze_back_half,duplicate_pin_base,pin-base,libero_spatial,15,task,14,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,24,1,1,1,1,0.0,0.8571428571428571,1.1666666666666667
freeze_back_half,duplicate_pin_base,pin-base,libero_spatial,15,task_init,14,12,0.6666666666666666,0.5,0.5,2,2,1,1,1,0.0,1.0,1.0
freeze_back_half,duplicate_pin_base,pin-base,libero_spatial,19,task,13,12,0.5833333333333334,0.5833333333333334,0.5833333333333334,12,1,1,9,8,1.0,8.307692307692308,0.9629629629629629
freeze_back_half,duplicate_pin_base,pin-base,libero_spatial,19,task_init,13,12,0.5833333333333334,0.0,0.0,1,1,0,9,8,1.0,8.5,0.9411764705882353
freeze_back_half,libero_natural,right-16x32,libero_goal,7,task,1024,42,0.4980845698768306,0.570871327254306,0.570871327254306,19740,1,1,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_goal,7,task_init,1024,42,0.4980845698768306,0.5444839857651246,0.593515281529742,562,7,5,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_goal,9,task,1024,42,0.7298516147803317,0.5337386018237082,0.5337386018237082,19740,1,1,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_goal,9,task_init,1024,42,0.7298516147803317,0.48398576512455516,0.4790888633292892,562,7,3,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_goal,11,task,1024,42,0.7052662205411696,0.47117527862208713,0.47117527862208713,19740,1,0,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_goal,11,task_init,1024,42,0.7052662205411696,0.46619217081850534,0.37611316680917817,562,7,2,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_goal,13,task,524,42,0.4908614898241454,0.502127659574468,0.502127659574468,19740,1,1,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_goal,13,task_init,524,42,0.4908614898241454,0.6067615658362989,0.6240939374142933,562,7,5,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_goal,15,task,512,42,0.34164133738601826,0.34164133738601826,0.34164133738601826,19740,1,0,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_goal,15,task_init,512,42,0.34164133738601826,0.33629893238434166,0.3626212504529683,562,7,2,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_goal,19,task,118,42,0.6234335839598998,0.6234335839598998,0.6234335839598998,3192,1,1,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_goal,19,task_init,118,42,0.6234335839598998,0.7777777777777778,0.7777777777777778,27,1,1,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_goal,25,task,42,42,,,,0,0,0,15,15,,15.0,1.0
freeze_back_half,libero_natural,right-16x32,libero_goal,25,task_init,42,42,,,,0,0,0,15,15,,15.0,1.0
freeze_back_half,libero_natural,right-16x32,libero_long,7,task,512,216,0.6462712712712713,0.6462712712712713,0.6462712712712713,63936,1,1,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_long,7,task_init,512,216,0.6462712712712713,0.39641434262948205,0.3588971060080264,2008,13,4,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_long,9,task,512,216,0.544044044044044,0.544044044044044,0.544044044044044,63936,1,1,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_long,9,task_init,512,216,0.544044044044044,0.4721115537848606,0.4688133632679505,2008,13,5,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_long,11,task,512,216,0.4802927927927928,0.4802927927927928,0.4802927927927928,63936,1,0,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_long,11,task_init,512,216,0.4802927927927928,0.48804780876494025,0.5168228656458331,2008,13,8,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_long,13,task,512,216,0.478368993993994,0.478368993993994,0.478368993993994,63936,1,0,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_long,13,task_init,512,216,0.478368993993994,0.646414342629482,0.65856203461151,2008,13,10,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_long,15,task,512,216,0.471143018018018,0.471143018018018,0.471143018018018,63936,1,0,3,2,0.0033783783783783786,1.265625,1.5802469135802468
freeze_back_half,libero_natural,right-16x32,libero_long,15,task_init,512,216,0.471143018018018,0.6399402390438247,0.6579406907283292,2008,13,11,3,2,0.0033783783783783786,0.28125,7.111111111111111
freeze_back_half,libero_natural,right-16x32,libero_long,19,task,512,216,0.4849537037037037,0.4849537037037037,0.4849537037037037,63936,1,0,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_long,19,task_init,512,216,0.4849537037037037,0.5288844621513944,0.4710447412277948,2008,13,6,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_long,25,task,512,216,0.5423079329329329,0.5423079329329329,0.5423079329329329,63936,1,1,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_long,25,task_init,512,216,0.5423079329329329,0.44721115537848605,0.4249744842317507,2008,13,4,0,0,0.0,0.0,
freeze_back_half,libero_natural,right-16x32,libero_long,31,task,512,216,0.8465183933933934,0.8465183933933934,0.8465183933933934,63936,1,1,66,62,0.013513513513513514,27.84375,2.2267115600448935
freeze_back_half,libero_natural,right-16x32,libero_long,31,task_init,512,216,0.8465183933933934,0.7619521912350598,0.7609970040581348,2008,13,11,66,62,0.013513513513513514,52.125,1.1894484412470023
freeze_back_half,libero_natural,right-16x32,libero_spatial,7,task,1024,49,0.46273155416012557,0.5428207847295864,0.5816826695116168,23575,2,2,0,0,0.0,0.0,
