run_id,suite,task,episode,init_state_id,noise_seed,length,failure,global_row,scope,fold,method,first_alarm_query,executed_action_steps_before_alarm,threshold,drop_goal_release,failed_goal_release,reason,lag_from_drop
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,262,32,1014,30,True,1462,unseen,libero_goal_20260907,knn12_v8,22,220,2.3154520988464355,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,320,40,1008,30,True,1520,unseen,libero_goal_20260907,knn12_v8,16,160,2.3154520988464355,15.0,15.0,object_released_or_dropped_before_goal,1.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,321,40,1009,30,True,1521,unseen,libero_goal_20260907,knn12_v8,22,220,2.3154520988464355,15.0,15.0,object_released_or_dropped_before_goal,7.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,322,40,1010,30,True,1522,unseen,libero_goal_20260907,knn12_v8,23,230,2.3154520988464355,15.0,15.0,object_released_or_dropped_before_goal,8.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,323,40,1011,30,True,1523,unseen,libero_goal_20260907,knn12_v8,18,180,2.3154520988464355,19.0,19.0,object_released_or_dropped_before_goal,-1.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,325,40,1013,30,True,1525,unseen,libero_goal_20260907,knn12_v8,18,180,2.3154520988464355,19.0,19.0,object_released_or_dropped_before_goal,-1.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,326,40,1014,30,True,1526,unseen,libero_goal_20260907,knn12_v8,16,160,2.3154520988464355,15.0,15.0,object_released_or_dropped_before_goal,1.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,327,40,1015,30,True,1527,unseen,libero_goal_20260907,knn12_v8,23,230,2.3154520988464355,15.0,15.0,object_released_or_dropped_before_goal,8.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,353,44,1009,30,True,1553,unseen,libero_goal_20260907,knn12_v8,23,230,2.3154520988464355,14.0,14.0,object_released_outside_goal,9.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,354,44,1010,30,True,1554,unseen,libero_goal_20260907,knn12_v8,22,220,2.3154520988464355,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,355,44,1011,30,True,1555,unseen,libero_goal_20260907,knn12_v8,23,230,2.3154520988464355,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,358,44,1014,30,True,1558,unseen,libero_goal_20260907,knn12_v8,23,230,2.3154520988464355,14.0,14.0,object_released_or_dropped_before_goal,9.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,360,45,1008,30,True,1560,unseen,libero_goal_20260907,knn12_v8,-1,-1,2.3154520988464355,14.0,14.0,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,361,45,1009,30,True,1561,unseen,libero_goal_20260907,knn12_v8,28,280,2.3154520988464355,16.0,16.0,object_released_or_dropped_before_goal,12.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,363,45,1011,30,True,1563,unseen,libero_goal_20260907,knn12_v8,17,170,2.3154520988464355,15.0,15.0,object_released_or_dropped_before_goal,2.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,364,45,1012,30,True,1564,unseen,libero_goal_20260907,knn12_v8,16,160,2.3154520988464355,16.0,16.0,object_released_or_dropped_before_goal,0.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,365,45,1013,30,True,1565,unseen,libero_goal_20260907,knn12_v8,18,180,2.3154520988464355,18.0,18.0,object_released_or_dropped_before_goal,0.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,366,45,1014,30,True,1566,unseen,libero_goal_20260907,knn12_v8,17,170,2.3154520988464355,16.0,16.0,object_released_or_dropped_before_goal,1.0
right-50x8b-20260903,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,77,9,1013,30,True,2077,seen,libero_goal_20260907,knn12_v8,15,150,2.3154520988464355,,,object_moved_but_goal_unmet,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,57,7,1009,30,True,2857,unseen,libero_goal_20260907,knn12_v8,11,110,2.3154520988464355,6.0,6.0,object_released_outside_goal,5.0
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,61,7,1013,30,True,2861,unseen,libero_goal_20260907,knn12_v8,11,110,2.3154520988464355,6.0,6.0,object_released_or_dropped_before_goal,5.0
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,83,10,1011,30,True,2883,unseen,libero_goal_20260907,knn12_v8,21,210,2.3154520988464355,,,timeout_while_holding_target,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,96,12,1008,30,True,2896,unseen,libero_goal_20260907,knn12_v8,12,120,2.3154520988464355,,,object_moved_but_goal_unmet,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,97,12,1009,30,True,2897,unseen,libero_goal_20260907,knn12_v8,11,110,2.3154520988464355,,,object_moved_but_goal_unmet,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,98,12,1010,30,True,2898,unseen,libero_goal_20260907,knn12_v8,12,120,2.3154520988464355,,,object_moved_but_goal_unmet,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,103,12,1015,30,True,2903,unseen,libero_goal_20260907,knn12_v8,12,120,2.3154520988464355,,,object_moved_but_goal_unmet,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,211,26,1011,30,True,3011,unseen,libero_goal_20260907,knn12_v8,11,110,2.3154520988464355,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,213,26,1013,30,True,3013,unseen,libero_goal_20260907,knn12_v8,11,110,2.3154520988464355,,,object_moved_but_goal_unmet,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,256,32,1008,30,True,3056,unseen,libero_goal_20260907,knn12_v8,11,110,2.3154520988464355,6.0,6.0,object_released_or_dropped_before_goal,5.0
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,258,32,1010,30,True,3058,unseen,libero_goal_20260907,knn12_v8,14,140,2.3154520988464355,6.0,6.0,object_released_or_dropped_before_goal,8.0
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,261,32,1013,30,True,3061,unseen,libero_goal_20260907,knn12_v8,11,110,2.3154520988464355,6.0,6.0,object_released_or_dropped_before_goal,5.0
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,262,32,1014,30,True,3062,unseen,libero_goal_20260907,knn12_v8,12,120,2.3154520988464355,6.0,6.0,object_released_or_dropped_before_goal,6.0
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,282,35,1010,30,True,3082,unseen,libero_goal_20260907,knn12_v8,18,180,2.3154520988464355,6.0,6.0,object_released_or_dropped_before_goal,12.0
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,286,35,1014,30,True,3086,unseen,libero_goal_20260907,knn12_v8,11,110,2.3154520988464355,6.0,6.0,object_released_or_dropped_before_goal,5.0
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,288,36,1008,30,True,3088,unseen,libero_goal_20260907,knn12_v8,12,120,2.3154520988464355,6.0,6.0,object_released_or_dropped_before_goal,6.0
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,289,36,1009,30,True,3089,unseen,libero_goal_20260907,knn12_v8,10,100,2.3154520988464355,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,290,36,1010,30,True,3090,unseen,libero_goal_20260907,knn12_v8,12,120,2.3154520988464355,,,object_moved_but_goal_unmet,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,26,3,1010,30,True,3626,unseen,libero_goal_20260907,knn12_v8,16,160,2.3154520988464355,6.0,6.0,object_released_outside_goal,10.0
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,32,4,1008,30,True,3632,unseen,libero_goal_20260907,knn12_v8,17,170,2.3154520988464355,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,33,4,1009,30,True,3633,unseen,libero_goal_20260907,knn12_v8,15,150,2.3154520988464355,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,37,4,1013,30,True,3637,unseen,libero_goal_20260907,knn12_v8,15,150,2.3154520988464355,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,208,26,1008,30,True,3808,unseen,libero_goal_20260907,knn12_v8,13,130,2.3154520988464355,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,209,26,1009,30,True,3809,unseen,libero_goal_20260907,knn12_v8,14,140,2.3154520988464355,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,210,26,1010,30,True,3810,unseen,libero_goal_20260907,knn12_v8,13,130,2.3154520988464355,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,211,26,1011,30,True,3811,unseen,libero_goal_20260907,knn12_v8,13,130,2.3154520988464355,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,212,26,1012,30,True,3812,unseen,libero_goal_20260907,knn12_v8,16,160,2.3154520988464355,,,object_moved_but_goal_unmet,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,313,39,1009,30,True,4713,seen,libero_goal_20260907,knn12_v8,13,130,2.3154520988464355,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,316,39,1012,30,True,4716,seen,libero_goal_20260907,knn12_v8,13,130,2.3154520988464355,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,319,39,1015,30,True,4719,seen,libero_goal_20260907,knn12_v8,14,140,2.3154520988464355,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,0,0,1008,30,True,5200,seen,libero_goal_20260907,knn12_v8,9,90,2.3154520988464355,,,stable_grasp_not_observed,
right-50x8b-20260903,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,1,0,1009,30,True,5201,seen,libero_goal_20260907,knn12_v8,9,90,2.3154520988464355,,,stable_grasp_not_observed,
right-50x8b-20260903,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,2,0,1010,30,True,5202,seen,libero_goal_20260907,knn12_v8,9,90,2.3154520988464355,10.0,10.0,object_released_outside_goal,-1.0
right-50x8b-20260903,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,4,0,1012,30,True,5204,seen,libero_goal_20260907,knn12_v8,10,100,2.3154520988464355,,,stable_grasp_not_observed,
right-50x8b-20260903,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,5,0,1013,30,True,5205,seen,libero_goal_20260907,knn12_v8,9,90,2.3154520988464355,,,stable_grasp_not_observed,
right-50x8b-20260903,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,6,0,1014,30,True,5206,seen,libero_goal_20260907,knn12_v8,10,100,2.3154520988464355,,,stable_grasp_not_observed,
right-50x8b-20260903,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,7,0,1015,30,True,5207,seen,libero_goal_20260907,knn12_v8,14,140,2.3154520988464355,13.0,13.0,object_released_outside_goal,1.0
right-50x8b-20260903,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,325,40,1013,30,True,5525,seen,libero_goal_20260907,knn12_v8,11,110,2.3154520988464355,9.0,9.0,object_released_or_dropped_before_goal,2.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,34,4,1010,30,True,1234,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,,,object_moved_but_goal_unmet,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,41,5,1009,30,True,1241,unseen,libero_goal_20260907,knn_and_v7,25,250,3.2284798622131348,16.0,16.0,object_released_or_dropped_before_goal,9.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,42,5,1010,30,True,1242,unseen,libero_goal_20260907,knn_and_v7,27,270,3.2284798622131348,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,43,5,1011,30,True,1243,unseen,libero_goal_20260907,knn_and_v7,26,260,3.2284798622131348,16.0,16.0,object_released_or_dropped_before_goal,10.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,45,5,1013,30,True,1245,unseen,libero_goal_20260907,knn_and_v7,-1,-1,3.2284798622131348,17.0,17.0,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,46,5,1014,30,True,1246,unseen,libero_goal_20260907,knn_and_v7,24,240,3.2284798622131348,17.0,17.0,object_released_or_dropped_before_goal,7.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,47,5,1015,30,True,1247,unseen,libero_goal_20260907,knn_and_v7,-1,-1,3.2284798622131348,17.0,17.0,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,59,7,1011,30,True,1259,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,14.0,14.0,object_released_or_dropped_before_goal,9.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,72,9,1008,30,True,1272,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,73,9,1009,30,True,1273,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,74,9,1010,30,True,1274,unseen,libero_goal_20260907,knn_and_v7,24,240,3.2284798622131348,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,76,9,1012,30,True,1276,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,78,9,1014,30,True,1278,unseen,libero_goal_20260907,knn_and_v7,24,240,3.2284798622131348,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,128,16,1008,30,True,1328,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,19.0,19.0,object_released_or_dropped_before_goal,4.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,131,16,1011,30,True,1331,unseen,libero_goal_20260907,knn_and_v7,24,240,3.2284798622131348,18.0,18.0,object_released_or_dropped_before_goal,6.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,132,16,1012,30,True,1332,unseen,libero_goal_20260907,knn_and_v7,-1,-1,3.2284798622131348,28.0,28.0,object_released_outside_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,135,16,1015,30,True,1335,unseen,libero_goal_20260907,knn_and_v7,24,240,3.2284798622131348,17.0,17.0,object_released_or_dropped_before_goal,7.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,145,18,1009,30,True,1345,unseen,libero_goal_20260907,knn_and_v7,20,200,3.2284798622131348,16.0,16.0,object_released_or_dropped_before_goal,4.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,147,18,1011,30,True,1347,unseen,libero_goal_20260907,knn_and_v7,24,240,3.2284798622131348,14.0,14.0,object_released_or_dropped_before_goal,10.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,148,18,1012,30,True,1348,unseen,libero_goal_20260907,knn_and_v7,-1,-1,3.2284798622131348,16.0,16.0,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,151,18,1015,30,True,1351,unseen,libero_goal_20260907,knn_and_v7,24,240,3.2284798622131348,14.0,14.0,object_released_outside_goal,10.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,196,24,1012,30,True,1396,unseen,libero_goal_20260907,knn_and_v7,25,250,3.2284798622131348,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,197,24,1013,30,True,1397,unseen,libero_goal_20260907,knn_and_v7,25,250,3.2284798622131348,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,204,25,1012,30,True,1404,unseen,libero_goal_20260907,knn_and_v7,24,240,3.2284798622131348,14.0,14.0,object_released_or_dropped_before_goal,10.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,206,25,1014,30,True,1406,unseen,libero_goal_20260907,knn_and_v7,24,240,3.2284798622131348,,,object_moved_but_goal_unmet,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,208,26,1008,30,True,1408,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,218,27,1010,30,True,1418,unseen,libero_goal_20260907,knn_and_v7,26,260,3.2284798622131348,14.0,14.0,object_released_outside_goal,12.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,219,27,1011,30,True,1419,unseen,libero_goal_20260907,knn_and_v7,24,240,3.2284798622131348,16.0,16.0,object_released_or_dropped_before_goal,8.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,220,27,1012,30,True,1420,unseen,libero_goal_20260907,knn_and_v7,24,240,3.2284798622131348,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,222,27,1014,30,True,1422,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,223,27,1015,30,True,1423,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,229,28,1013,30,True,1429,unseen,libero_goal_20260907,knn_and_v7,22,220,3.2284798622131348,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,256,32,1008,30,True,1456,unseen,libero_goal_20260907,knn_and_v7,25,250,3.2284798622131348,15.0,15.0,object_released_or_dropped_before_goal,10.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,262,32,1014,30,True,1462,unseen,libero_goal_20260907,knn_and_v7,24,240,3.2284798622131348,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,320,40,1008,30,True,1520,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,15.0,15.0,object_released_or_dropped_before_goal,8.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,321,40,1009,30,True,1521,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,15.0,15.0,object_released_or_dropped_before_goal,8.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,322,40,1010,30,True,1522,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,15.0,15.0,object_released_or_dropped_before_goal,8.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,323,40,1011,30,True,1523,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,19.0,19.0,object_released_or_dropped_before_goal,4.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,325,40,1013,30,True,1525,unseen,libero_goal_20260907,knn_and_v7,24,240,3.2284798622131348,19.0,19.0,object_released_or_dropped_before_goal,5.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,326,40,1014,30,True,1526,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,15.0,15.0,object_released_or_dropped_before_goal,8.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,327,40,1015,30,True,1527,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,15.0,15.0,object_released_or_dropped_before_goal,8.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,353,44,1009,30,True,1553,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,14.0,14.0,object_released_outside_goal,9.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,354,44,1010,30,True,1554,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,355,44,1011,30,True,1555,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,358,44,1014,30,True,1558,unseen,libero_goal_20260907,knn_and_v7,23,230,3.2284798622131348,14.0,14.0,object_released_or_dropped_before_goal,9.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,360,45,1008,30,True,1560,unseen,libero_goal_20260907,knn_and_v7,25,250,3.2284798622131348,14.0,14.0,object_released_or_dropped_before_goal,11.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,361,45,1009,30,True,1561,unseen,libero_goal_20260907,knn_and_v7,26,260,3.2284798622131348,16.0,16.0,object_released_or_dropped_before_goal,10.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,363,45,1011,30,True,1563,unseen,libero_goal_20260907,knn_and_v7,24,240,3.2284798622131348,15.0,15.0,object_released_or_dropped_before_goal,9.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,364,45,1012,30,True,1564,unseen,libero_goal_20260907,knn_and_v7,25,250,3.2284798622131348,16.0,16.0,object_released_or_dropped_before_goal,9.0
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,365,45,1013,30,True,1565,unseen,libero_goal_20260907,knn_and_v7,-1,-1,3.2284798622131348,18.0,18.0,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,366,45,1014,30,True,1566,unseen,libero_goal_20260907,knn_and_v7,-1,-1,3.2284798622131348,16.0,16.0,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,77,9,1013,30,True,2077,seen,libero_goal_20260907,knn_and_v7,26,260,3.2284798622131348,,,object_moved_but_goal_unmet,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,57,7,1009,30,True,2857,unseen,libero_goal_20260907,knn_and_v7,-1,-1,3.2284798622131348,6.0,6.0,object_released_outside_goal,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,61,7,1013,30,True,2861,unseen,libero_goal_20260907,knn_and_v7,-1,-1,3.2284798622131348,6.0,6.0,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,83,10,1011,30,True,2883,unseen,libero_goal_20260907,knn_and_v7,-1,-1,3.2284798622131348,,,timeout_while_holding_target,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,96,12,1008,30,True,2896,unseen,libero_goal_20260907,knn_and_v7,-1,-1,3.2284798622131348,,,object_moved_but_goal_unmet,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,97,12,1009,30,True,2897,unseen,libero_goal_20260907,knn_and_v7,-1,-1,3.2284798622131348,,,object_moved_but_goal_unmet,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,98,12,1010,30,True,2898,unseen,libero_goal_20260907,knn_and_v7,-1,-1,3.2284798622131348,,,object_moved_but_goal_unmet,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,103,12,1015,30,True,2903,unseen,libero_goal_20260907,knn_and_v7,-1,-1,3.2284798622131348,,,object_moved_but_goal_unmet,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,211,26,1011,30,True,3011,unseen,libero_goal_20260907,knn_and_v7,-1,-1,3.2284798622131348,,,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,213,26,1013,30,True,3013,unseen,libero_goal_20260907,knn_and_v7,-1,-1,3.2284798622131348,,,object_moved_but_goal_unmet,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,256,32,1008,30,True,3056,unseen,libero_goal_20260907,knn_and_v7,-1,-1,3.2284798622131348,6.0,6.0,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,258,32,1010,30,True,3058,unseen,libero_goal_20260907,knn_and_v7,-1,-1,3.2284798622131348,6.0,6.0,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,261,32,1013,30,True,3061,unseen,libero_goal_20260907,knn_and_v7,-1,-1,3.2284798622131348,6.0,6.0,object_released_or_dropped_before_goal,
right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_plate,262,32,1014,30,True,3062,unseen,libero_goal_20260907,knn_and_v7,20,200,3.2284798622131348,6.0,6.0,object_released_or_dropped_before_goal,14.0
