quantity,representation,direction,quantile,mode,distinct_alarm_chunks,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
as_top1,as_back_median,high,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_back_median,high,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_back_median,high,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_back_median,high,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_back_median,high,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_back_median,high,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_back_median,high,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_back_median,high,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_back_median,high,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_back_median,high,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_back_median,high,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_back_median,high,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_back_median,high,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_back_median,high,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_back_median,high,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_back_median,high,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_back_median,high,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_back_median,high,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.5,global,1,126,3874,0.2587268993839836,0.2706630336058129,0.0315,126,3874,0.0315,1.0,0.031499999999999986,1.0000000000000004
as_top1,as_all_median,low,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.6,global,1,126,3874,0.2587268993839836,0.2706630336058129,0.0315,126,3874,0.0315,1.0,0.031499999999999986,1.0000000000000004
as_top1,as_all_median,low,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.7,global,1,126,3874,0.2587268993839836,0.2706630336058129,0.0315,126,3874,0.0315,1.0,0.031499999999999986,1.0000000000000004
as_top1,as_all_median,low,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,low,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.5,global,1,37,3963,0.07597535934291581,0.2768811569901488,0.00925,37,3963,0.00925,1.0,0.009249999999999998,1.0000000000000002
as_top1,as_all_median,high,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.6,global,1,37,3963,0.07597535934291581,0.2768811569901488,0.00925,37,3963,0.00925,1.0,0.009249999999999998,1.0000000000000002
as_top1,as_all_median,high,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.7,global,1,37,3963,0.07597535934291581,0.2768811569901488,0.00925,37,3963,0.00925,1.0,0.009249999999999998,1.0000000000000002
as_top1,as_all_median,high,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_top1,as_all_median,high,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.5,global,1,126,3874,0.2587268993839836,0.2706630336058129,0.0315,126,3874,0.0315,1.0,0.031499999999999986,1.0000000000000004
as_margin,A0,low,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.6,global,1,126,3874,0.2587268993839836,0.2706630336058129,0.0315,126,3874,0.0315,1.0,0.031499999999999986,1.0000000000000004
as_margin,A0,low,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.7,global,1,126,3874,0.2587268993839836,0.2706630336058129,0.0315,126,3874,0.0315,1.0,0.031499999999999986,1.0000000000000004
as_margin,A0,low,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,low,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.5,global,1,102,3898,0.20944558521560575,0.2723398309229372,0.0255,102,3898,0.0255,1.0,0.02550000000000001,0.9999999999999996
as_margin,A0,high,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.6,global,1,102,3898,0.20944558521560575,0.2723398309229372,0.0255,102,3898,0.0255,1.0,0.02550000000000001,0.9999999999999996
as_margin,A0,high,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.7,global,1,102,3898,0.20944558521560575,0.2723398309229372,0.0255,102,3898,0.0255,1.0,0.02550000000000001,0.9999999999999996
as_margin,A0,high,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A0,high,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.5,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.6,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.7,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,low,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.5,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.6,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.7,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A1,high,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.5,global,1,126,3874,0.2587268993839836,0.2706630336058129,0.0315,126,3874,0.0315,1.0,0.031499999999999986,1.0000000000000004
as_margin,A2,low,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.6,global,1,126,3874,0.2587268993839836,0.2706630336058129,0.0315,126,3874,0.0315,1.0,0.031499999999999986,1.0000000000000004
as_margin,A2,low,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.7,global,1,126,3874,0.2587268993839836,0.2706630336058129,0.0315,126,3874,0.0315,1.0,0.031499999999999986,1.0000000000000004
as_margin,A2,low,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,low,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.5,global,1,37,3963,0.07597535934291581,0.2768811569901488,0.00925,37,3963,0.00925,1.0,0.009249999999999998,1.0000000000000002
as_margin,A2,high,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.6,global,1,37,3963,0.07597535934291581,0.2768811569901488,0.00925,37,3963,0.00925,1.0,0.009249999999999998,1.0000000000000002
as_margin,A2,high,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.7,global,1,37,3963,0.07597535934291581,0.2768811569901488,0.00925,37,3963,0.00925,1.0,0.009249999999999998,1.0000000000000002
as_margin,A2,high,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.99,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.99,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.995,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A2,high,0.995,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.5,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.5,global,1,126,3874,0.2587268993839836,0.2706630336058129,0.0315,126,3874,0.0315,1.0,0.031499999999999986,1.0000000000000004
as_margin,A3,low,0.6,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.6,global,1,126,3874,0.2587268993839836,0.2706630336058129,0.0315,126,3874,0.0315,1.0,0.031499999999999986,1.0000000000000004
as_margin,A3,low,0.7,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.7,global,1,126,3874,0.2587268993839836,0.2706630336058129,0.0315,126,3874,0.0315,1.0,0.031499999999999986,1.0000000000000004
as_margin,A3,low,0.75,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.75,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.8,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.8,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.85,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.85,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.9,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.9,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.925,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.925,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.95,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.95,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.96,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.96,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.975,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.975,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.98,per_task,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
as_margin,A3,low,0.98,global,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
