fold,suite,seed,reference_cap,method,calibration,global_row,scope,first_alarm,failed_goal_release,drop_goal_release,reason
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,1522,unseen,23,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,1523,unseen,24,19.0,19.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,1525,unseen,24,19.0,19.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,1526,unseen,23,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,1527,unseen,23,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,1553,unseen,23,14.0,14.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,1554,unseen,23,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,1555,unseen,24,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,1558,unseen,23,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,1560,unseen,-1,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,1561,unseen,27,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,1563,unseen,24,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,1564,unseen,25,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,1565,unseen,-1,18.0,18.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,1566,unseen,-1,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,2077,seen,26,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,2857,unseen,-1,6.0,6.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,2861,unseen,-1,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,2883,unseen,-1,,,timeout_while_holding_target
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,2896,unseen,-1,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,2897,unseen,-1,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,2898,unseen,-1,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,2903,unseen,-1,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3011,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3013,unseen,-1,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3056,unseen,-1,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3058,unseen,-1,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3061,unseen,-1,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3062,unseen,21,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3082,unseen,-1,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3086,unseen,-1,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3088,unseen,-1,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3089,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3090,unseen,-1,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3626,unseen,-1,6.0,6.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3632,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3633,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3637,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3808,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3809,unseen,15,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3810,unseen,16,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3811,unseen,16,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,3812,unseen,-1,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,4713,seen,13,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,4716,seen,14,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,4719,seen,14,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,5200,seen,-1,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,5201,seen,-1,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,5202,seen,28,10.0,10.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,5204,seen,-1,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,5205,seen,-1,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,5206,seen,-1,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,5207,seen,-1,13.0,13.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_freeze_constant,task_init,5525,seen,22,9.0,9.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1234,unseen,22,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1241,unseen,18,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1242,unseen,22,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1243,unseen,18,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1245,unseen,18,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1246,unseen,18,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1247,unseen,18,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1259,unseen,21,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1272,unseen,18,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1273,unseen,18,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1274,unseen,18,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1276,unseen,18,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1278,unseen,17,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1328,unseen,18,19.0,19.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1331,unseen,18,18.0,18.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1332,unseen,18,28.0,28.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1335,unseen,18,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1345,unseen,18,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1347,unseen,18,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1348,unseen,20,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1351,unseen,18,14.0,14.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1396,unseen,22,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1397,unseen,18,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1404,unseen,14,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1406,unseen,14,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1408,unseen,22,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1418,unseen,11,14.0,14.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1419,unseen,10,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1420,unseen,13,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1422,unseen,17,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1423,unseen,11,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1429,unseen,21,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1456,unseen,13,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1462,unseen,16,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1520,unseen,19,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1521,unseen,19,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1522,unseen,19,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1523,unseen,19,19.0,19.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1525,unseen,18,19.0,19.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1526,unseen,18,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1527,unseen,19,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1553,unseen,19,14.0,14.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1554,unseen,22,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1555,unseen,16,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1558,unseen,11,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1560,unseen,22,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1561,unseen,23,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1563,unseen,23,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1564,unseen,17,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1565,unseen,11,18.0,18.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,1566,unseen,17,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,2077,seen,18,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,2857,unseen,12,6.0,6.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,2861,unseen,12,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,2883,unseen,29,,,timeout_while_holding_target
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,2896,unseen,12,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,2897,unseen,12,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,2898,unseen,13,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,2903,unseen,12,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3011,unseen,12,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3013,unseen,12,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3056,unseen,14,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3058,unseen,14,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3061,unseen,14,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3062,unseen,19,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3082,unseen,12,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3086,unseen,23,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3088,unseen,12,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3089,unseen,13,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3090,unseen,12,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3626,unseen,20,6.0,6.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3632,unseen,20,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3633,unseen,20,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3637,unseen,14,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3808,unseen,12,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3809,unseen,12,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3810,unseen,12,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3811,unseen,12,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,3812,unseen,19,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,4713,seen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,4716,seen,22,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,4719,seen,27,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,5200,seen,-1,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,5201,seen,-1,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,5202,seen,27,10.0,10.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,5204,seen,-1,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,5205,seen,26,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,5206,seen,-1,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,5207,seen,-1,13.0,13.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,episode,5525,seen,-1,9.0,9.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1234,unseen,23,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1241,unseen,22,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1242,unseen,22,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1243,unseen,22,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1245,unseen,18,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1246,unseen,19,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1247,unseen,19,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1259,unseen,21,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1272,unseen,18,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1273,unseen,18,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1274,unseen,19,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1276,unseen,18,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1278,unseen,18,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1328,unseen,18,19.0,19.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1331,unseen,18,18.0,18.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1332,unseen,18,28.0,28.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1335,unseen,18,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1345,unseen,18,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1347,unseen,18,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1348,unseen,20,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1351,unseen,18,14.0,14.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1396,unseen,23,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1397,unseen,23,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1404,unseen,18,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1406,unseen,22,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1408,unseen,22,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1418,unseen,22,14.0,14.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1419,unseen,22,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1420,unseen,22,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1422,unseen,18,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1423,unseen,23,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1429,unseen,22,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1456,unseen,16,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1462,unseen,23,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1520,unseen,19,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1521,unseen,22,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1522,unseen,22,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1523,unseen,19,19.0,19.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1525,unseen,18,19.0,19.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1526,unseen,22,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1527,unseen,22,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1553,unseen,22,14.0,14.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1554,unseen,22,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1555,unseen,22,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1558,unseen,22,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1560,unseen,23,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1561,unseen,23,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1563,unseen,24,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1564,unseen,21,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1565,unseen,18,18.0,18.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,1566,unseen,22,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,2077,seen,18,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,2857,unseen,13,6.0,6.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,2861,unseen,13,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,2883,unseen,29,,,timeout_while_holding_target
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,2896,unseen,13,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,2897,unseen,13,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,2898,unseen,13,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,2903,unseen,12,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,3011,unseen,13,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,3013,unseen,13,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,3056,unseen,14,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,3058,unseen,14,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,3061,unseen,14,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,3062,unseen,19,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,3082,unseen,21,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,v7_turbulence_constant,task_init,3086,unseen,24,6.0,6.0,object_released_or_dropped_before_goal
